ID,name,score1,score2
9008,Student_9008,84,84
9009,Student_9009,66,89
9010,Student_9010,66,87
9011,Student_9011,51,52
9012,Student_9012,77,60
9013,Student_9013,86,55
9014,Student_9014,94,100
9015,Student_9015,54,75
9016,Student_9016,79,58
9017,Student_9017,66,96
9018,Student_9018,67,71
9019,Student_9019,71,60
9020,Student_9020,80,91
9021,Student_9021,68,95
9022,Student_9022,74,86
9023,Student_9023,91,88
9024,Student_9024,57,91
9025,Student_9025,86,55
9026,Student_9026,61,73
9027,Student_9027,97,100
9028,Student_9028,92,91
9029,Student_9029,75,85
9030,Student_9030,77,96
9031,Student_9031,66,50
9032,Student_9032,51,100
9033,Student_9033,56,73
9034,Student_9034,92,68
9035,Student_9035,57,56
9036,Student_9036,61,73
9037,Student_9037,82,68
9038,Student_9038,100,60
9039,Student_9039,73,99
9040,Student_9040,56,84
9041,Student_9041,94,83
9042,Student_9042,90,51
9043,Student_9043,90,58
9044,Student_9044,77,60
9045,Student_9045,76,87
9046,Student_9046,62,90
9047,Student_9047,91,72
9048,Student_9048,56,54
9049,Student_9049,96,77
9050,Student_9050,95,58
9051,Student_9051,77,56
9052,Student_9052,92,74
9053,Student_9053,92,84
9054,Student_9054,63,65
9055,Student_9055,75,68
9056,Student_9056,84,59
9057,Student_9057,50,77
9058,Student_9058,85,64
9059,Student_9059,55,72
9060,Student_9060,69,77
9061,Student_9061,85,73
9062,Student_9062,59,90
9063,Student_9063,53,93
9064,Student_9064,60,67
9065,Student_9065,71,62
9066,Student_9066,98,53
9067,Student_9067,100,75
9068,Student_9068,95,56
9069,Student_9069,58,91
9070,Student_9070,93,60
9071,Student_9071,68,69
9072,Student_9072,65,55
9073,Student_9073,67,91
9074,Student_9074,65,99
9075,Student_9075,51,72
9076,Student_9076,54,94
9077,Student_9077,77,85
9078,Student_9078,93,57
9079,Student_9079,68,71
9080,Student_9080,91,83
9081,Student_9081,59,95
9082,Student_9082,100,73
9083,Student_9083,88,56
9084,Student_9084,55,79
9085,Student_9085,87,50
9086,Student_9086,92,89
9087,Student_9087,90,97
9088,Student_9088,93,72
9089,Student_9089,57,79
9090,Student_9090,100,94
9091,Student_9091,51,64
9092,Student_9092,51,99
9093,Student_9093,59,98
9094,Student_9094,84,84
9095,Student_9095,97,56
9096,Student_9096,65,52
9097,Student_9097,50,71
9098,Student_9098,91,60
9099,Student_9099,65,97
9100,Student_9100,56,68
9101,Student_9101,57,56
9102,Student_9102,100,65
9103,Student_9103,81,83
9104,Student_9104,75,56
9105,Student_9105,100,90
9106,Student_9106,87,95
9107,Student_9107,82,80
9108,Student_9108,63,63
9109,Student_9109,55,54
9110,Student_9110,87,71
9111,Student_9111,74,99
9112,Student_9112,63,99
9113,Student_9113,56,50
9114,Student_9114,54,81
9115,Student_9115,94,81
9116,Student_9116,95,76
9117,Student_9117,71,84
9118,Student_9118,78,80
9119,Student_9119,54,63
9120,Student_9120,77,70
9121,Student_9121,79,79
9122,Student_9122,76,85
9123,Student_9123,64,71
9124,Student_9124,90,50
9125,Student_9125,79,76
9126,Student_9126,70,83
9127,Student_9127,93,51
9128,Student_9128,71,94
9129,Student_9129,89,61
9130,Student_9130,60,50
9131,Student_9131,84,60
9132,Student_9132,63,87
9133,Student_9133,93,78
9134,Student_9134,72,79
9135,Student_9135,64,53
9136,Student_9136,79,56
9137,Student_9137,88,65
9138,Student_9138,96,80
9139,Student_9139,67,95
9140,Student_9140,97,98
9141,Student_9141,94,95
9142,Student_9142,70,100
9143,Student_9143,53,91
9144,Student_9144,85,71
9145,Student_9145,89,56
9146,Student_9146,72,67
9147,Student_9147,85,89
9148,Student_9148,65,71
9149,Student_9149,83,87
9150,Student_9150,88,90
9151,Student_9151,89,79
9152,Student_9152,92,100
9153,Student_9153,70,59
9154,Student_9154,72,93
9155,Student_9155,51,95
9156,Student_9156,77,79
9157,Student_9157,83,97
9158,Student_9158,64,91
9159,Student_9159,53,55
9160,Student_9160,91,63
9161,Student_9161,77,87
9162,Student_9162,59,79
9163,Student_9163,71,70
9164,Student_9164,86,52
9165,Student_9165,100,87
9166,Student_9166,78,90
9167,Student_9167,81,84
9168,Student_9168,91,91
9169,Student_9169,87,85
9170,Student_9170,99,83
9171,Student_9171,100,86
9172,Student_9172,97,68
9173,Student_9173,80,55
9174,Student_9174,77,78
9175,Student_9175,98,86
9176,Student_9176,60,87
9177,Student_9177,66,71
9178,Student_9178,94,62
9179,Student_9179,97,56
9180,Student_9180,75,59
9181,Student_9181,56,54
9182,Student_9182,98,85
9183,Student_9183,97,64
9184,Student_9184,62,58
9185,Student_9185,60,77
9186,Student_9186,71,98
9187,Student_9187,100,84
9188,Student_9188,100,67
9189,Student_9189,84,53
9190,Student_9190,51,77
9191,Student_9191,72,81
9192,Student_9192,85,90
9193,Student_9193,87,61
9194,Student_9194,59,60
9195,Student_9195,93,83
9196,Student_9196,56,61
9197,Student_9197,75,81
9198,Student_9198,78,98
9199,Student_9199,80,91
9200,Student_9200,89,65
9201,Student_9201,55,61
9202,Student_9202,61,87
9203,Student_9203,52,50
9204,Student_9204,59,53
9205,Student_9205,65,76
9206,Student_9206,98,92
9207,Student_9207,54,98
9208,Student_9208,52,99
9209,Student_9209,87,86
9210,Student_9210,51,86
9211,Student_9211,69,75
9212,Student_9212,67,69
9213,Student_9213,87,64
9214,Student_9214,92,58
9215,Student_9215,77,94
9216,Student_9216,86,88
9217,Student_9217,90,75
9218,Student_9218,89,50
9219,Student_9219,71,93
9220,Student_9220,85,50
9221,Student_9221,54,50
9222,Student_9222,85,53
9223,Student_9223,69,95
9224,Student_9224,65,84
9225,Student_9225,85,71
9226,Student_9226,60,95
9227,Student_9227,74,78
9228,Student_9228,56,60
9229,Student_9229,98,86
9230,Student_9230,79,100
9231,Student_9231,50,86
9232,Student_9232,77,78
9233,Student_9233,76,53
9234,Student_9234,90,64
9235,Student_9235,63,54
9236,Student_9236,83,94
9237,Student_9237,93,73
9238,Student_9238,79,97
9239,Student_9239,61,92
9240,Student_9240,66,89
9241,Student_9241,88,99
9242,Student_9242,92,53
9243,Student_9243,67,57
9244,Student_9244,68,76
9245,Student_9245,56,70
9246,Student_9246,76,82
9247,Student_9247,71,72
9248,Student_9248,85,52
9249,Student_9249,81,80
9250,Student_9250,93,59
9251,Student_9251,59,71
9252,Student_9252,84,76
9253,Student_9253,53,58
9254,Student_9254,51,58
9255,Student_9255,93,87
9256,Student_9256,80,71
9257,Student_9257,74,90
9258,Student_9258,78,79
9259,Student_9259,51,100
9260,Student_9260,61,80
9261,Student_9261,93,78
9262,Student_9262,91,87
9263,Student_9263,84,74
9264,Student_9264,55,70
9265,Student_9265,75,56
9266,Student_9266,83,78
9267,Student_9267,85,70
9268,Student_9268,83,62
9269,Student_9269,54,65
9270,Student_9270,83,100
9271,Student_9271,90,95
9272,Student_9272,60,90
9273,Student_9273,62,67
9274,Student_9274,86,92
9275,Student_9275,92,73
9276,Student_9276,71,62
9277,Student_9277,97,100
9278,Student_9278,64,88
9279,Student_9279,74,61
9280,Student_9280,54,60
9281,Student_9281,55,66
9282,Student_9282,90,77
9283,Student_9283,75,81
9284,Student_9284,80,91
9285,Student_9285,83,90
9286,Student_9286,79,68
9287,Student_9287,68,68
9288,Student_9288,79,98
9289,Student_9289,81,100
9290,Student_9290,60,89
9291,Student_9291,72,82
9292,Student_9292,84,58
9293,Student_9293,67,85
9294,Student_9294,76,91
9295,Student_9295,89,96
9296,Student_9296,62,51
9297,Student_9297,81,98
9298,Student_9298,82,87
9299,Student_9299,97,97
9300,Student_9300,78,61
9301,Student_9301,84,91
9302,Student_9302,59,81
9303,Student_9303,60,51
9304,Student_9304,87,75
9305,Student_9305,57,91
9306,Student_9306,60,84
9307,Student_9307,86,87
9308,Student_9308,63,62
9309,Student_9309,70,70
9310,Student_9310,98,65
9311,Student_9311,76,80
9312,Student_9312,55,76
9313,Student_9313,62,70
9314,Student_9314,63,91
9315,Student_9315,62,92
9316,Student_9316,52,69
9317,Student_9317,79,88
9318,Student_9318,60,61
9319,Student_9319,66,60
9320,Student_9320,86,67
9321,Student_9321,93,66
9322,Student_9322,98,56
9323,Student_9323,67,64
9324,Student_9324,69,85
9325,Student_9325,85,52
9326,Student_9326,83,91
9327,Student_9327,72,79
9328,Student_9328,64,56
9329,Student_9329,83,55
9330,Student_9330,64,68
9331,Student_9331,64,74
9332,Student_9332,86,89
9333,Student_9333,79,93
9334,Student_9334,90,60
9335,Student_9335,91,82
9336,Student_9336,97,84
9337,Student_9337,74,64
9338,Student_9338,81,62
9339,Student_9339,82,92
9340,Student_9340,60,52
9341,Student_9341,72,95
9342,Student_9342,70,62
9343,Student_9343,54,73
9344,Student_9344,91,50
9345,Student_9345,58,78
9346,Student_9346,99,81
9347,Student_9347,84,53
9348,Student_9348,91,54
9349,Student_9349,77,89
9350,Student_9350,100,71
9351,Student_9351,65,54
9352,Student_9352,81,55
9353,Student_9353,58,72
9354,Student_9354,100,64
9355,Student_9355,54,95
9356,Student_9356,94,50
9357,Student_9357,66,73
9358,Student_9358,90,98
9359,Student_9359,83,77
9360,Student_9360,81,85
9361,Student_9361,71,93
9362,Student_9362,97,50
9363,Student_9363,82,77
9364,Student_9364,98,59
9365,Student_9365,54,54
9366,Student_9366,87,87
9367,Student_9367,80,52
9368,Student_9368,79,63
9369,Student_9369,82,55
9370,Student_9370,92,92
9371,Student_9371,52,61
9372,Student_9372,84,66
9373,Student_9373,80,83
9374,Student_9374,70,62
9375,Student_9375,86,69
9376,Student_9376,89,97
9377,Student_9377,85,57
9378,Student_9378,55,58
9379,Student_9379,70,92
9380,Student_9380,98,75
9381,Student_9381,100,77
9382,Student_9382,88,74
9383,Student_9383,78,85
9384,Student_9384,81,74
9385,Student_9385,63,53
9386,Student_9386,51,78
9387,Student_9387,75,97
9388,Student_9388,78,86
9389,Student_9389,80,53
9390,Student_9390,94,51
9391,Student_9391,98,84
9392,Student_9392,85,65
9393,Student_9393,74,71
9394,Student_9394,81,57
9395,Student_9395,84,91
9396,Student_9396,56,92
9397,Student_9397,89,52
9398,Student_9398,64,82
9399,Student_9399,79,75
9400,Student_9400,55,65
9401,Student_9401,80,72
9402,Student_9402,57,83
9403,Student_9403,96,96
9404,Student_9404,97,96
9405,Student_9405,96,54
9406,Student_9406,78,53
9407,Student_9407,98,50
9408,Student_9408,58,66
9409,Student_9409,88,92
9410,Student_9410,64,98
9411,Student_9411,77,86
9412,Student_9412,57,57
9413,Student_9413,64,97
9414,Student_9414,93,59
9415,Student_9415,99,92
9416,Student_9416,58,70
9417,Student_9417,59,59
9418,Student_9418,94,65
9419,Student_9419,66,55
9420,Student_9420,97,100
9421,Student_9421,78,57
9422,Student_9422,81,95
9423,Student_9423,60,99
9424,Student_9424,94,59
9425,Student_9425,98,68
9426,Student_9426,82,63
9427,Student_9427,77,60
9428,Student_9428,97,89
9429,Student_9429,92,86
9430,Student_9430,90,71
9431,Student_9431,78,82
9432,Student_9432,94,78
9433,Student_9433,69,86
9434,Student_9434,58,85
9435,Student_9435,100,88
9436,Student_9436,89,61
9437,Student_9437,79,69
9438,Student_9438,76,88
9439,Student_9439,61,65
9440,Student_9440,75,56
9441,Student_9441,54,93
9442,Student_9442,66,68
9443,Student_9443,83,69
9444,Student_9444,98,81
9445,Student_9445,70,68
9446,Student_9446,95,55
9447,Student_9447,69,63
9448,Student_9448,70,62
9449,Student_9449,56,54
9450,Student_9450,60,56
9451,Student_9451,85,87
9452,Student_9452,65,75
9453,Student_9453,85,84
9454,Student_9454,90,82
9455,Student_9455,72,79
9456,Student_9456,60,89
9457,Student_9457,83,86
9458,Student_9458,87,89
9459,Student_9459,72,89
9460,Student_9460,70,96
9461,Student_9461,96,96
9462,Student_9462,69,79
9463,Student_9463,63,78
9464,Student_9464,70,66
9465,Student_9465,68,63
9466,Student_9466,93,79
9467,Student_9467,55,89
9468,Student_9468,97,57
9469,Student_9469,90,87
9470,Student_9470,82,83
9471,Student_9471,72,88
9472,Student_9472,58,92
9473,Student_9473,95,86
9474,Student_9474,94,96
9475,Student_9475,97,62
9476,Student_9476,82,62
9477,Student_9477,98,56
9478,Student_9478,66,64
9479,Student_9479,68,63
9480,Student_9480,69,50
9481,Student_9481,78,92
9482,Student_9482,66,56
9483,Student_9483,82,69
9484,Student_9484,81,61
9485,Student_9485,51,52
9486,Student_9486,69,84
9487,Student_9487,53,78
9488,Student_9488,91,81
9489,Student_9489,53,65
9490,Student_9490,82,62
9491,Student_9491,99,94
9492,Student_9492,52,97
9493,Student_9493,93,98
9494,Student_9494,68,76
9495,Student_9495,52,90
9496,Student_9496,91,52
9497,Student_9497,54,94
9498,Student_9498,92,51
9499,Student_9499,54,54
9500,Student_9500,100,68
9501,Student_9501,92,95
9502,Student_9502,67,65
9503,Student_9503,65,99
9504,Student_9504,94,50
9505,Student_9505,54,77
9506,Student_9506,88,97
9507,Student_9507,79,54
9508,Student_9508,80,86
9509,Student_9509,83,62
9510,Student_9510,55,51
9511,Student_9511,83,94
9512,Student_9512,76,59
9513,Student_9513,52,93
9514,Student_9514,82,90
9515,Student_9515,58,77
9516,Student_9516,72,89
9517,Student_9517,75,91
9518,Student_9518,70,61
9519,Student_9519,74,59
9520,Student_9520,76,87
9521,Student_9521,90,57
9522,Student_9522,67,70
9523,Student_9523,82,90
9524,Student_9524,82,100
9525,Student_9525,68,71
9526,Student_9526,97,86
9527,Student_9527,92,77
9528,Student_9528,56,52
9529,Student_9529,65,66
9530,Student_9530,79,84
9531,Student_9531,100,85
9532,Student_9532,93,75
9533,Student_9533,87,80
9534,Student_9534,100,85
9535,Student_9535,52,89
9536,Student_9536,56,83
9537,Student_9537,69,65
9538,Student_9538,88,97
9539,Student_9539,79,66
9540,Student_9540,67,73
9541,Student_9541,74,58
9542,Student_9542,85,96
9543,Student_9543,59,50
9544,Student_9544,53,61
9545,Student_9545,81,80
9546,Student_9546,89,94
9547,Student_9547,66,88
9548,Student_9548,63,56
9549,Student_9549,74,93
9550,Student_9550,71,68
9551,Student_9551,61,98
9552,Student_9552,51,86
9553,Student_9553,79,58
9554,Student_9554,94,96
9555,Student_9555,58,75
9556,Student_9556,82,93
9557,Student_9557,91,69
9558,Student_9558,50,55
9559,Student_9559,73,51
9560,Student_9560,77,63
9561,Student_9561,99,50
9562,Student_9562,83,84
9563,Student_9563,59,59
9564,Student_9564,53,83
9565,Student_9565,65,81
9566,Student_9566,69,66
9567,Student_9567,69,80
9568,Student_9568,58,87
9569,Student_9569,83,54
9570,Student_9570,91,51
9571,Student_9571,72,79
9572,Student_9572,78,82
9573,Student_9573,51,60
9574,Student_9574,91,91
9575,Student_9575,72,94
9576,Student_9576,57,75
9577,Student_9577,99,83
9578,Student_9578,55,78
9579,Student_9579,74,77
9580,Student_9580,64,55
9581,Student_9581,78,52
9582,Student_9582,85,80
9583,Student_9583,59,90
9584,Student_9584,75,84
9585,Student_9585,70,90
9586,Student_9586,62,92
9587,Student_9587,56,54
9588,Student_9588,93,76
9589,Student_9589,63,70
9590,Student_9590,92,92
9591,Student_9591,96,98
9592,Student_9592,95,77
9593,Student_9593,61,73
9594,Student_9594,62,54
9595,Student_9595,64,95
9596,Student_9596,75,98
9597,Student_9597,84,51
9598,Student_9598,94,82
9599,Student_9599,77,50
9600,Student_9600,56,92
9601,Student_9601,91,95
9602,Student_9602,56,72
9603,Student_9603,98,69
9604,Student_9604,51,82
9605,Student_9605,61,63
9606,Student_9606,57,56
9607,Student_9607,74,58
9608,Student_9608,55,74
9609,Student_9609,88,73
9610,Student_9610,82,84
9611,Student_9611,80,76
9612,Student_9612,94,96
9613,Student_9613,94,67
9614,Student_9614,71,51
9615,Student_9615,99,51
9616,Student_9616,74,53
9617,Student_9617,94,89
9618,Student_9618,62,74
9619,Student_9619,100,81
9620,Student_9620,61,67
9621,Student_9621,79,86
9622,Student_9622,76,74
9623,Student_9623,95,90
9624,Student_9624,85,69
9625,Student_9625,93,78
9626,Student_9626,68,80
9627,Student_9627,75,56
9628,Student_9628,65,84
9629,Student_9629,84,62
9630,Student_9630,84,99
9631,Student_9631,51,78
9632,Student_9632,79,97
9633,Student_9633,58,99
9634,Student_9634,75,66
9635,Student_9635,92,68
9636,Student_9636,69,66
9637,Student_9637,64,88
9638,Student_9638,51,88
9639,Student_9639,71,69
9640,Student_9640,92,56
9641,Student_9641,65,95
9642,Student_9642,82,81
9643,Student_9643,90,54
9644,Student_9644,85,93
9645,Student_9645,73,96
9646,Student_9646,68,52
9647,Student_9647,76,81
9648,Student_9648,76,99
9649,Student_9649,57,84
9650,Student_9650,53,55
9651,Student_9651,93,100
9652,Student_9652,63,96
9653,Student_9653,51,83
9654,Student_9654,89,91
9655,Student_9655,97,61
9656,Student_9656,64,67
9657,Student_9657,52,70
9658,Student_9658,94,80
9659,Student_9659,91,65
9660,Student_9660,79,99
9661,Student_9661,99,74
9662,Student_9662,61,50
9663,Student_9663,93,67
9664,Student_9664,70,52
9665,Student_9665,63,83
9666,Student_9666,88,53
9667,Student_9667,51,94
9668,Student_9668,53,82
9669,Student_9669,73,75
9670,Student_9670,88,68
9671,Student_9671,66,71
9672,Student_9672,73,63
9673,Student_9673,100,51
9674,Student_9674,82,95
9675,Student_9675,72,68
9676,Student_9676,89,97
9677,Student_9677,81,88
9678,Student_9678,52,62
9679,Student_9679,89,58
9680,Student_9680,60,53
9681,Student_9681,97,98
9682,Student_9682,76,75
9683,Student_9683,81,75
9684,Student_9684,90,66
9685,Student_9685,68,70
9686,Student_9686,83,54
9687,Student_9687,51,65
9688,Student_9688,77,86
9689,Student_9689,91,94
9690,Student_9690,82,61
9691,Student_9691,80,51
9692,Student_9692,73,79
9693,Student_9693,88,63
9694,Student_9694,68,57
9695,Student_9695,87,80
9696,Student_9696,67,81
9697,Student_9697,60,57
9698,Student_9698,94,66
9699,Student_9699,52,100
9700,Student_9700,75,98
9701,Student_9701,68,53
9702,Student_9702,73,72
9703,Student_9703,94,61
9704,Student_9704,73,52
9705,Student_9705,58,57
9706,Student_9706,95,50
9707,Student_9707,91,71
9708,Student_9708,89,81
9709,Student_9709,56,50
9710,Student_9710,64,78
9711,Student_9711,58,63
9712,Student_9712,78,58
9713,Student_9713,84,63
9714,Student_9714,63,98
9715,Student_9715,62,54
9716,Student_9716,76,64
9717,Student_9717,52,74
9718,Student_9718,87,94
9719,Student_9719,92,81
9720,Student_9720,59,59
9721,Student_9721,55,52
9722,Student_9722,78,65
9723,Student_9723,84,54
9724,Student_9724,81,60
9725,Student_9725,96,77
9726,Student_9726,81,83
9727,Student_9727,83,93
9728,Student_9728,97,80
9729,Student_9729,94,86
9730,Student_9730,66,86
9731,Student_9731,55,59
9732,Student_9732,60,70
9733,Student_9733,98,78
9734,Student_9734,60,80
9735,Student_9735,80,96
9736,Student_9736,69,54
9737,Student_9737,55,80
9738,Student_9738,78,73
9739,Student_9739,92,64
9740,Student_9740,82,63
9741,Student_9741,65,79
9742,Student_9742,85,90
9743,Student_9743,83,100
9744,Student_9744,99,50
9745,Student_9745,76,65
9746,Student_9746,89,90
9747,Student_9747,87,92
9748,Student_9748,80,86
9749,Student_9749,68,67
9750,Student_9750,82,75
9751,Student_9751,88,62
9752,Student_9752,59,94
9753,Student_9753,64,82
9754,Student_9754,63,61
9755,Student_9755,54,75
9756,Student_9756,61,83
9757,Student_9757,79,100
9758,Student_9758,61,80
9759,Student_9759,85,89
9760,Student_9760,54,68
9761,Student_9761,76,70
9762,Student_9762,83,82
9763,Student_9763,87,59
9764,Student_9764,53,87
9765,Student_9765,93,85
9766,Student_9766,82,76
9767,Student_9767,59,81
9768,Student_9768,51,81
9769,Student_9769,73,77
9770,Student_9770,100,94
9771,Student_9771,88,70
9772,Student_9772,94,97
9773,Student_9773,96,94
9774,Student_9774,65,74
9775,Student_9775,93,56
9776,Student_9776,60,56
9777,Student_9777,78,57
9778,Student_9778,62,78
9779,Student_9779,89,73
9780,Student_9780,65,51
9781,Student_9781,73,88
9782,Student_9782,69,54
9783,Student_9783,81,94
9784,Student_9784,83,55
9785,Student_9785,91,96
9786,Student_9786,63,87
9787,Student_9787,93,59
9788,Student_9788,94,76
9789,Student_9789,81,61
9790,Student_9790,55,95
9791,Student_9791,50,72
9792,Student_9792,95,72
9793,Student_9793,67,56
9794,Student_9794,78,79
9795,Student_9795,50,75
9796,Student_9796,53,88
9797,Student_9797,75,86
9798,Student_9798,79,78
9799,Student_9799,57,73
9800,Student_9800,61,77
9801,Student_9801,64,66
9802,Student_9802,52,90
9803,Student_9803,58,97
